num,payload_ent,tcp_ent,src_ip,src_mac,dst_ip,dst_mac,seq,ack,ip_len,func_code,ref_num,data_cnt,trans_id,mbtcp_len,sport,dport,payload_len,label
1466,137.0,138.0,42,255,0,240,0,0,1,85,0,0,134,106,3,20,50,0
1467,154.0,153.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1468,151.0,151.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1469,152.0,157.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1470,155.0,157.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1471,160.0,161.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1472,150.0,155.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1473,126.0,133.0,0,240,255,38,0,0,1,0,0,0,0,0,20,3,48,0
1474,142.0,146.0,255,38,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1475,152.0,152.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1476,142.0,146.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1477,159.0,156.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1478,156.0,155.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1479,149.0,150.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1480,121.0,127.0,0,240,255,38,0,0,2,85,0,0,136,148,20,3,52,0
1481,131.0,135.0,255,38,0,240,0,0,1,85,0,0,136,106,3,20,50,0
1482,159.0,157.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1483,157.0,156.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1484,157.0,156.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1485,161.0,160.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1486,121.0,128.0,0,240,170,0,0,0,1,0,0,0,0,0,20,3,48,0
1487,137.0,139.0,170,0,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1488,159.0,158.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1489,142.0,145.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1490,163.0,159.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1491,164.0,160.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1492,165.0,162.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1493,127.0,131.0,0,240,170,0,0,0,2,85,0,0,136,148,20,3,52,0
1494,134.0,137.0,170,0,0,240,0,0,1,85,0,0,136,106,3,20,50,0
1495,142.0,144.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1496,145.0,145.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1497,143.0,144.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1498,140.0,141.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1499,142.0,148.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1500,152.0,152.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1501,151.0,152.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1502,146.0,149.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1503,146.0,148.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1504,142.0,143.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1505,146.0,146.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1506,147.0,147.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1507,126.0,133.0,0,240,170,0,0,0,1,0,0,0,0,0,20,3,48,0
1508,149.0,150.0,170,0,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1509,151.0,153.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1510,137.0,141.0,0,240,170,0,0,0,2,170,0,255,136,148,20,3,52,0
1511,132.0,134.0,0,240,212,70,0,0,1,0,0,0,0,0,20,3,48,0
1512,143.0,144.0,212,70,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1513,126.0,130.0,170,0,0,240,0,0,2,170,0,0,136,255,3,20,57,0
1514,158.0,154.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1515,141.0,142.0,0,240,212,70,0,0,2,170,0,255,135,148,20,3,52,0
1516,130.0,136.0,0,240,85,68,0,0,1,0,0,0,0,0,20,3,48,0
1517,124.0,128.0,212,70,0,240,0,0,2,170,0,0,135,255,3,20,57,0
1518,145.0,147.0,85,68,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1519,152.0,153.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1520,132.0,138.0,0,240,85,68,0,0,2,170,0,255,136,148,20,3,52,0
1521,129.0,137.0,0,240,255,38,0,0,1,0,0,0,0,0,20,3,48,0
1522,141.0,146.0,255,38,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1523,153.0,158.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1524,121.0,127.0,85,68,0,240,0,0,2,170,0,0,136,255,3,20,57,0
1525,131.0,139.0,0,240,255,38,0,0,2,170,0,255,136,148,20,3,52,0
1526,127.0,132.0,0,240,127,215,0,0,1,0,0,0,0,0,20,3,48,0
1527,145.0,146.0,127,215,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1528,125.0,130.0,255,38,0,240,0,0,2,170,0,0,136,255,3,20,57,0
1529,155.0,154.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1530,139.0,142.0,0,240,127,215,0,0,2,170,0,255,136,148,20,3,52,0
1531,129.0,134.0,0,240,42,255,0,0,1,0,0,0,0,0,20,3,48,0
1532,140.0,142.0,42,255,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1533,145.0,145.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1534,126.0,131.0,127,215,0,240,0,0,2,170,0,0,136,255,3,20,57,0
1535,130.0,134.0,0,240,42,255,0,0,2,170,0,255,134,148,20,3,52,0
1536,160.0,160.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1537,155.0,153.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1538,116.0,121.0,42,255,0,240,0,0,2,170,0,0,134,255,3,20,57,0
1539,156.0,154.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1540,159.0,159.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1541,136.0,139.0,0,240,170,0,0,0,1,0,0,0,0,0,20,3,48,0
1542,149.0,149.0,170,0,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1543,163.0,161.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1544,138.0,142.0,0,240,170,0,0,0,2,127,0,0,136,148,20,3,52,0
1545,158.0,155.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1546,140.0,141.0,170,0,0,240,0,0,1,127,0,0,136,106,3,20,50,0
1547,156.0,152.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1548,156.0,153.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1549,157.0,154.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1550,129.0,131.0,0,240,212,70,0,0,1,0,0,0,0,0,20,3,48,0
1551,138.0,139.0,212,70,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1552,156.0,155.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1553,136.0,139.0,0,240,212,70,0,0,2,127,0,0,135,148,20,3,52,0
1554,154.0,155.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1555,152.0,151.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1556,138.0,140.0,212,70,0,240,0,0,1,127,0,0,135,106,3,20,50,0
1557,153.0,152.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1558,155.0,156.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1559,126.0,133.0,0,240,85,68,0,0,1,0,0,0,0,0,20,3,48,0
1560,142.0,144.0,85,68,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1561,142.0,149.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1562,129.0,136.0,0,240,85,68,0,0,2,127,0,0,136,148,20,3,52,0
1563,156.0,160.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1564,154.0,155.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1565,138.0,141.0,85,68,0,240,0,0,1,127,0,0,136,106,3,20,50,0
1566,156.0,156.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1567,153.0,158.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1568,134.0,140.0,0,240,255,38,0,0,1,0,0,0,0,0,20,3,48,0
1569,139.0,143.0,255,38,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1570,148.0,153.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1571,128.0,136.0,0,240,255,38,0,0,2,127,0,0,136,148,20,3,52,0
1572,155.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1573,155.0,152.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1574,134.0,138.0,255,38,0,240,0,0,1,127,0,0,136,106,3,20,50,0
1575,150.0,150.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1576,159.0,158.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1577,131.0,137.0,0,240,127,215,0,0,1,0,0,0,0,0,20,3,48,0
1578,137.0,142.0,127,215,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1579,153.0,155.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1580,135.0,139.0,0,240,127,215,0,0,2,127,0,0,136,148,20,3,52,0
1581,147.0,149.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1582,144.0,145.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1583,137.0,140.0,127,215,0,240,0,0,1,127,0,0,136,106,3,20,50,0
1584,145.0,147.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1585,143.0,146.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1586,134.0,137.0,0,240,42,255,0,0,1,0,0,0,0,0,20,3,48,0
1587,146.0,147.0,42,255,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1588,156.0,155.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1589,135.0,139.0,0,240,42,255,0,0,2,127,0,0,134,148,20,3,52,0
1590,168.0,163.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1591,157.0,154.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1592,136.0,139.0,42,255,0,240,0,0,1,127,0,0,134,106,3,20,50,0
1593,159.0,156.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1594,165.0,161.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1595,127.0,133.0,0,240,170,0,0,0,1,0,0,0,0,0,20,3,48,0
1596,142.0,143.0,170,0,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1597,151.0,153.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1598,129.0,134.0,0,240,170,0,0,0,2,85,0,0,136,148,20,3,52,0
1599,155.0,153.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1600,154.0,151.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1601,134.0,136.0,170,0,0,240,0,0,1,85,0,0,136,106,3,20,50,0
1602,160.0,155.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1603,157.0,154.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1604,130.0,135.0,0,240,212,70,0,0,1,0,0,0,0,0,20,3,48,0
1605,146.0,147.0,212,70,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1606,160.0,159.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1607,136.0,141.0,0,240,212,70,0,0,2,85,0,0,135,148,20,3,52,0
1608,155.0,158.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1609,156.0,155.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1610,143.0,145.0,212,70,0,240,0,0,1,85,0,0,135,106,3,20,50,0
1611,157.0,157.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1612,153.0,156.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1613,127.0,134.0,0,240,85,68,0,0,1,0,0,0,0,0,20,3,48,0
1614,147.0,148.0,85,68,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1615,158.0,158.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1616,134.0,138.0,0,240,85,68,0,0,2,85,0,0,136,148,20,3,52,0
1617,156.0,157.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1618,152.0,154.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1619,142.0,144.0,85,68,0,240,0,0,1,85,0,0,136,106,3,20,50,0
1620,153.0,154.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1621,160.0,161.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1622,130.0,135.0,0,240,255,38,0,0,1,0,0,0,0,0,20,3,48,0
1623,144.0,146.0,255,38,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1624,153.0,155.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1625,129.0,135.0,0,240,255,38,0,0,2,85,0,0,136,148,20,3,52,0
1626,157.0,157.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1627,151.0,151.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1628,138.0,141.0,255,38,0,240,0,0,1,85,0,0,136,106,3,20,50,0
1629,149.0,150.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1630,156.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1631,160.0,158.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1632,152.0,152.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1633,158.0,155.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1634,127.0,132.0,0,240,42,255,0,0,1,0,0,0,0,0,20,3,48,0
1635,156.0,154.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1636,131.0,135.0,42,255,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1637,142.0,145.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1638,117.0,124.0,0,240,42,255,0,0,2,85,0,0,134,148,20,3,52,0
1639,157.0,157.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1640,152.0,151.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1641,122.0,127.0,42,255,0,240,0,0,1,85,0,0,134,106,3,20,50,0
1642,153.0,152.0,170,0,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1643,160.0,159.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1644,159.0,158.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1645,156.0,155.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1646,157.0,156.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1647,163.0,160.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1648,157.0,157.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1649,159.0,157.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1650,160.0,158.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1651,152.0,152.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1652,147.0,150.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1653,152.0,151.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1654,151.0,151.0,255,38,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1655,152.0,152.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1656,133.0,137.0,0,240,127,215,0,0,1,0,0,0,0,0,20,3,48,0
1657,145.0,146.0,127,215,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1658,152.0,152.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1659,132.0,136.0,0,240,127,215,0,0,2,85,0,0,136,148,20,3,52,0
1660,138.0,142.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1661,143.0,145.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1662,143.0,146.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1663,134.0,136.0,127,215,0,240,0,0,1,85,0,0,136,106,3,20,50,0
1664,146.0,146.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1665,149.0,150.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1666,150.0,150.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1667,149.0,150.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1668,155.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1669,197.0,194.0,42,255,127,215,0,0,20,0,0,0,0,0,15,255,157,1
1670,167.0,167.0,127,215,42,255,0,0,12,0,0,0,0,0,255,15,114,1
1671,161.0,160.0,42,255,127,215,0,0,0,0,0,0,0,0,15,255,40,1
1672,188.0,187.0,127,215,42,255,0,0,26,0,0,0,0,0,255,15,194,1
1673,162.0,161.0,42,255,127,215,0,0,0,0,0,0,0,0,15,255,40,1
1674,187.0,185.0,42,255,212,70,0,0,20,0,0,0,0,0,15,73,157,1
1675,188.0,185.0,212,70,42,255,0,0,12,0,0,0,0,0,73,15,114,1
1676,160.0,157.0,42,255,212,70,0,0,0,0,0,0,0,0,15,73,40,1
1677,199.0,197.0,212,70,42,255,0,0,26,0,0,0,0,0,73,15,194,1
1678,201.0,200.0,42,255,212,70,0,0,31,0,0,0,0,0,15,73,221,1
1679,186.0,184.0,212,70,42,255,0,0,12,0,0,0,0,0,73,15,114,1
1680,164.0,160.0,42,255,212,70,0,0,0,0,0,0,0,0,15,73,40,1
1681,203.0,200.0,212,70,42,255,0,0,26,0,0,0,0,0,73,15,194,1
1682,161.0,157.0,42,255,212,70,0,0,0,0,0,0,0,0,15,73,40,1
1683,186.0,185.0,42,255,127,215,0,0,20,0,0,0,0,0,15,255,157,1
1684,176.0,174.0,127,215,42,255,0,0,12,0,0,0,0,0,255,15,114,1
1685,155.0,158.0,42,255,127,215,0,0,0,0,0,0,0,0,15,255,40,1
1686,188.0,187.0,127,215,42,255,0,0,26,0,0,0,0,0,255,15,194,1
1687,155.0,158.0,42,255,127,215,0,0,0,0,0,0,0,0,15,255,40,1
1688,198.0,196.0,42,255,127,215,0,0,31,0,0,0,0,0,15,255,221,1
1689,187.0,184.0,127,215,42,255,0,0,12,0,0,0,0,0,255,15,114,1
1690,164.0,163.0,42,255,127,215,0,0,0,0,0,0,0,0,15,255,40,1
1691,193.0,191.0,127,215,42,255,0,0,26,0,0,0,0,0,255,15,194,1
1692,167.0,163.0,42,255,127,215,0,0,0,0,0,0,0,0,15,255,40,1
1693,134.0,137.0,0,240,42,255,0,0,1,0,0,0,0,0,20,3,48,0
1694,153.0,152.0,42,255,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1695,158.0,154.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1696,136.0,138.0,0,240,42,255,0,0,2,170,0,255,134,148,20,3,52,0
1697,129.0,135.0,0,240,85,68,0,0,1,0,0,0,0,0,20,3,48,0
1698,150.0,151.0,85,68,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1699,128.0,131.0,42,255,0,240,0,0,2,170,0,0,134,255,3,20,57,0
1700,157.0,155.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1701,137.0,141.0,0,240,85,68,0,0,2,170,0,255,136,148,20,3,52,0
1702,128.0,133.0,0,240,212,70,0,0,1,0,0,0,0,0,20,3,48,0
1703,143.0,145.0,212,70,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1704,126.0,131.0,85,68,0,240,0,0,2,170,0,0,136,255,3,20,57,0
1705,150.0,149.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1706,138.0,140.0,0,240,212,70,0,0,2,170,0,255,135,148,20,3,52,0
1707,132.0,135.0,0,240,127,215,0,0,1,0,0,0,0,0,20,3,48,0
1708,142.0,144.0,127,215,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1709,156.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1710,126.0,129.0,212,70,0,240,0,0,2,170,0,0,135,255,3,20,57,0
1711,136.0,139.0,0,240,127,215,0,0,2,170,0,255,136,148,20,3,52,0
1712,159.0,156.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1713,126.0,131.0,127,215,0,240,0,0,2,170,0,0,136,255,3,20,57,0
1714,162.0,155.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1715,162.0,157.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1716,158.0,154.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1717,156.0,155.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1718,163.0,160.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1719,164.0,161.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1720,153.0,153.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1721,158.0,155.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1722,154.0,151.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1723,157.0,154.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1724,153.0,152.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1725,161.0,161.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1726,162.0,158.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1727,164.0,161.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1728,158.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1729,130.0,134.0,0,240,42,255,0,0,1,0,0,0,0,0,20,3,48,0
1730,144.0,145.0,42,255,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1731,149.0,148.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1732,135.0,137.0,0,240,42,255,0,0,2,127,0,0,134,148,20,3,52,0
1733,124.0,131.0,0,240,85,68,0,0,1,0,0,0,0,0,20,3,48,0
1734,147.0,147.0,85,68,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1735,148.0,149.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1736,137.0,139.0,42,255,0,240,0,0,1,127,0,0,134,106,3,20,50,0
1737,130.0,134.0,0,240,85,68,0,0,2,127,0,0,136,148,20,3,52,0
1738,132.0,137.0,0,240,170,0,0,0,1,0,0,0,0,0,20,3,48,0
1739,144.0,145.0,170,0,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1740,148.0,151.0,0,240,170,0,0,0,0,0,0,0,0,0,20,3,40,0
1741,133.0,136.0,85,68,0,240,0,0,1,127,0,0,136,106,3,20,50,0
1742,133.0,136.0,0,240,170,0,0,0,2,170,0,255,136,148,20,3,52,0
1743,128.0,131.0,0,240,212,70,0,0,1,0,0,0,0,0,20,3,48,0
1744,146.0,145.0,212,70,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1745,122.0,126.0,170,0,0,240,0,0,2,170,0,0,136,255,3,20,57,0
1746,155.0,152.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1747,137.0,138.0,0,240,212,70,0,0,2,127,0,0,135,148,20,3,52,0
1748,129.0,132.0,0,240,127,215,0,0,1,0,0,0,0,0,20,3,48,0
1749,143.0,144.0,127,215,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1750,155.0,151.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1751,139.0,140.0,212,70,0,240,0,0,1,127,0,0,135,106,3,20,50,0
1752,136.0,138.0,0,240,127,215,0,0,2,127,0,0,136,148,20,3,52,0
1753,126.0,132.0,0,240,255,38,0,0,1,0,0,0,0,0,20,3,48,0
1754,147.0,149.0,255,38,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1755,136.0,139.0,127,215,0,240,0,0,1,127,0,0,136,106,3,20,50,0
1756,148.0,150.0,0,240,255,38,0,0,0,0,0,0,0,0,20,3,40,0
1757,150.0,149.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1758,151.0,149.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1759,152.0,151.0,42,255,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1760,145.0,146.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1761,129.0,134.0,0,240,255,38,0,0,2,170,0,255,136,148,20,3,52,0
1762,130.0,133.0,0,240,42,255,0,0,1,0,0,0,0,0,20,3,48,0
1763,142.0,144.0,42,255,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1764,122.0,128.0,255,38,0,240,0,0,2,170,0,0,136,255,3,20,57,0
1765,147.0,146.0,0,240,42,255,0,0,0,0,0,0,0,0,20,3,40,0
1766,127.0,130.0,0,240,42,255,0,0,2,85,0,0,134,148,20,3,52,0
1767,152.0,153.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1768,154.0,154.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1769,135.0,136.0,42,255,0,240,0,0,1,85,0,0,134,106,3,20,50,0
1770,157.0,155.0,85,68,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1771,129.0,134.0,0,240,85,68,0,0,1,0,0,0,0,0,20,3,48,0
1772,153.0,154.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1773,148.0,149.0,85,68,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1774,159.0,159.0,0,240,85,68,0,0,0,0,0,0,0,0,20,3,40,0
1775,134.0,138.0,0,240,85,68,0,0,2,85,0,0,136,148,20,3,52,0
1776,138.0,141.0,85,68,0,240,0,0,1,85,0,0,136,106,3,20,50,0
1777,151.0,150.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1778,148.0,146.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1779,150.0,147.0,212,70,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1780,149.0,148.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1781,128.0,131.0,0,240,212,70,0,0,1,0,0,0,0,0,20,3,48,0
1782,143.0,144.0,212,70,0,240,0,0,1,0,0,0,0,0,3,20,48,0
1783,149.0,151.0,0,240,212,70,0,0,0,0,0,0,0,0,20,3,40,0
1784,133.0,137.0,0,240,212,70,0,0,2,85,0,0,135,148,20,3,52,0
1785,157.0,154.0,0,240,127,215,0,0,0,0,0,0,0,0,20,3,40,0
1786,158.0,154.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
1787,133.0,136.0,212,70,0,240,0,0,1,85,0,0,135,106,3,20,50,0
1788,158.0,153.0,127,215,0,240,0,0,0,0,0,0,0,0,3,20,40,0
